polygonid,elevation
4970,193
4970,200
4970,202
4970,186
4970,184
4971,145
4971,146
4971,147
4971,153
4971,148
4972,149
4972,140
4972,147
4972,143
4972,144
4973,149
4973,167
4973,156
4973,158
4973,151
4974,156
4974,168
4974,174
4974,164
4974,176
4975,154
4975,160
4975,154
4975,154
4975,155
4976,154
4976,150
4976,152
4976,146
4976,152
4977,149
4977,148
4977,152
4977,151
4977,148
4978,152
4978,153
4978,149
4978,150
4978,152
4979,156
4979,161
4979,155
4979,164
4979,162
4980,158
4980,154
4980,153
4980,162
4980,151
4981,155
4981,149
4981,151
4981,152
4981,156
4982,148
4982,148
4982,147
4982,145
4982,154
4983,153
4983,149
4983,147
4983,149
4983,157
4984,148
4984,152
4984,150
4984,147
4984,150
4985,152
4985,146
4985,150
4985,147
4985,151
4986,172
4986,186
4986,174
4986,187
4986,174
4987,159
4987,164
4987,176
4987,169
4987,165
4988,163
4988,162
4988,170
4988,164
4988,165
4989,166
4989,166
4989,167
4989,158
4989,169
