polygonid,elevation
5750,78
5751,75
5751,79
5751,78
5751,77
5751,78
5752,78
5752,76
5752,75
5752,77
5752,75
5753,74
5753,72
5753,69
5753,67
5753,72
5754,78
5754,81
5754,76
5754,73
5754,72
5755,85
5755,80
5755,81
5755,82
5755,86
5756,75
5756,75
5756,74
5756,76
5756,80
5757,78
5757,77
5757,77
5757,75
5757,78
5758,71
5758,73
5758,72
5758,71
5758,75
5759,76
5759,71
5759,68
5759,76
5759,64
5760,77
5760,79
5760,82
5760,81
5760,82
5761,80
5761,80
5761,77
5761,80
5761,78
5762,75
5762,74
5762,74
5762,76
5762,71
5763,72
5763,75
5763,73
5763,74
5763,72
5764,70
5764,70
5764,73
5764,71
5764,72
5765,74
5765,62
5765,66
5765,64
5765,69
5766,86
5766,89
5766,89
5766,88
5766,89
5767,81
5767,88
5767,82
5767,87
5767,86
5768,81
5768,81
5768,83
5768,84
5768,82
5769,82
5769,83
5769,82
5769,82
5769,80
5770,90
5770,88
5770,88
5770,86
