polygonid,elevation
10437,110
10437,113
10437,116
10438,103
10438,104
10438,104
10438,100
10438,104
10439,86
10439,94
10439,89
10439,81
10439,92
10440,80
10440,79
10440,78
10440,81
10440,79
10441,79
10441,80
10441,80
10441,84
10441,80
10442,86
10442,91
10442,90
10442,93
10442,86
10443,87
10443,84
10443,83
10443,83
10443,82
10444,92
10444,90
10444,90
10444,94
10444,90
10445,63
10445,69
10445,63
10445,64
10445,64
10446,64
10446,65
10446,66
10446,64
10446,65
10447,61
10447,55
10447,54
10447,56
10447,53
10448,65
10448,61
10448,63
10448,66
10448,64
10449,55
10449,63
10449,62
10449,59
10449,58
10450,58
10450,57
10450,54
10450,58
10450,57
10451,62
10451,67
10451,64
10451,60
10451,58
10452,58
10452,65
10452,64
10452,61
10452,64
10453,57
10453,56
10453,57
10453,61
10453,54
10454,62
10454,52
10454,48
10454,62
10454,53
10455,43
10455,46
10455,42
10455,52
10455,45
10456,50
10456,48
10456,47
10456,43
10456,49
10457,48
10457,51
