polygonid,elevation
11278,1537
11278,1681
11278,1533
11279,1692
11279,1653
11279,1636
11279,1621
11279,1610
11280,1497
11280,1789
11280,1603
11280,1491
11280,1837
11281,1526
11281,1560
11281,1630
11281,1563
11281,1790
11282,1972
11282,1780
11282,1808
11282,1879
11282,2069
11283,1069
11283,1271
11283,1130
11283,1068
11283,1445
11284,1544
11284,1091
11284,1617
11284,1078
11284,1134
11285,1100
11285,1653
11285,1068
11285,1419
11285,1477
11286,1671
11286,2076
11286,1116
11286,1248
11286,1311
11287,1673
11287,1565
11287,2050
11287,1819
11287,1395
11288,1398
11288,2044
11288,1455
11288,1489
11288,1512
11289,1388
11289,1386
11289,1391
11289,1389
11289,1404
11290,1381
11290,1385
11290,1379
11290,1376
11290,1381
11291,1459
11291,1401
11291,1410
11291,1415
11291,1449
11292,1431
11292,1544
11292,1418
11292,1407
11292,1388
11293,1620
11293,1392
11293,1497
11293,1548
11293,1501
11294,1533
11294,1538
11294,1525
11294,1528
11294,1523
11295,1393
11295,1459
11295,1507
11295,1420
11295,1452
11296,1436
11296,1523
11296,1541
11296,1393
11296,1391
11297,1655
11297,1673
11297,1654
11297,1684
11297,1687
11298,1649
11298,1572
