polygonid,elevation
5770,86
5771,86
5771,85
5771,85
5771,87
5771,86
5772,85
5772,84
5772,78
5772,84
5772,84
5773,78
5773,78
5773,75
5773,79
5773,79
5774,306
5774,322
5774,435
5774,428
5774,310
5775,474
5775,408
5775,321
5775,391
5775,394
5776,339
5776,312
5776,361
5776,324
5776,338
5777,282
5777,322
5777,337
5777,350
5777,312
5778,298
5778,295
5778,359
5778,345
5778,333
5779,423
5779,401
5779,391
5779,403
5779,424
5780,398
5780,397
5780,406
5780,392
5780,396
5781,452
5781,446
5781,633
5781,453
5781,491
5782,450
5782,465
5782,448
5782,461
5782,499
5783,424
5783,416
5783,400
5783,400
5783,396
5784,776
5784,567
5784,725
5784,558
5784,638
5785,497
5785,487
5785,488
5785,532
5785,486
5786,448
5786,463
5786,469
5786,451
5786,468
5787,405
5787,438
5787,432
5787,429
5787,437
5788,405
5788,418
5788,422
5788,413
5788,409
5789,504
5789,500
5789,462
5789,486
5789,486
5790,459
5790,475
5790,473
5790,468
