polygonid,elevation
10017,28
10017,29
10017,27
10017,29
10017,29
10018,27
10018,28
10018,35
10018,32
10018,27
10019,32
10019,28
10019,29
10019,29
10019,25
10020,27
10020,29
10020,26
10020,28
10020,26
10021,39
10021,41
10021,40
10021,27
10021,32
10022,138
10022,177
10022,185
10022,91
10022,231
10023,151
10023,184
10023,207
10023,247
10023,157
10024,19
10024,23
10024,16
10024,26
10024,36
10025,210
10025,165
10025,62
10025,106
10025,240
10026,26
10026,26
10026,17
10026,0
10026,33
10027,17
10027,11
10027,1
10027,16
10027,22
10028,56
10028,38
10028,17
10028,56
10028,49
10029,222
10029,113
10029,127
10029,212
10029,112
10030,0
10030,26
10030,55
10030,39
10030,0
10031,71
10031,73
10031,218
10031,194
10031,117
10032,97
10032,121
10032,131
10032,118
10032,150
10033,15
10033,15
10033,19
10033,16
10033,14
10034,22
10034,21
10034,36
10034,17
10034,20
10035,6
10035,17
10035,29
10035,18
10035,8
10036,26
10036,20
10036,18
10036,19
10036,20
