polygonid,elevation
6511,57
6511,56
6512,57
6512,54
6512,52
6512,56
6512,56
6513,56
6513,51
6513,57
6513,57
6513,56
6514,54
6514,57
6514,54
6514,55
6514,56
6515,52
6515,58
6515,53
6515,53
6515,54
6516,56
6516,58
6516,58
6516,57
6516,56
6517,53
6517,54
6517,56
6517,50
6517,52
6518,55
6518,55
6518,54
6518,53
6518,53
6519,51
6519,53
6519,51
6519,54
6519,50
6520,48
6520,51
6520,47
6520,49
6520,49
6521,49
6521,48
6521,49
6521,51
6521,51
6522,52
6522,51
6522,50
6522,50
6522,51
6523,54
6523,55
6523,50
6523,54
6523,55
6524,53
6524,52
6524,50
6524,49
6524,51
6525,52
6525,51
6525,51
6525,51
6525,51
6526,52
6526,50
6526,51
6526,50
6526,52
6527,53
6527,52
6527,55
6527,54
6527,50
6528,56
6528,54
6528,53
6528,53
6528,55
6529,51
6529,50
6529,53
6529,51
6529,53
6530,50
6530,51
6530,50
6530,50
6530,48
6531,52
6531,55
6531,50
