polygonid,elevation
12359,34
12359,33
12359,33
12360,36
12360,34
12360,37
12360,37
12360,39
12361,31
12361,33
12361,29
12361,28
12361,32
12362,22
12362,38
12362,22
12362,11
12362,22
12363,38
12363,39
12363,44
12363,44
12363,44
12364,45
12364,47
12364,35
12364,47
12364,38
12365,38
12365,39
12365,40
12365,41
12365,37
12366,43
12366,43
12366,24
12366,43
12366,42
12367,39
12367,38
12367,36
12367,36
12367,33
12368,39
12368,36
12368,40
12368,40
12368,41
12369,41
12369,38
12369,41
12369,37
12369,41
12370,14
12370,27
12370,39
12370,26
12370,21
12371,45
12371,47
12371,50
12371,48
12371,47
12372,49
12372,49
12372,48
12372,52
12372,45
12373,41
12373,48
12373,39
12373,41
12373,42
12374,50
12374,49
12374,45
12374,51
12374,46
12375,46
12375,45
12375,44
12375,43
12375,46
12376,40
12376,43
12376,40
12376,37
12376,39
12377,41
12377,39
12377,39
12377,38
12377,38
12378,43
12378,37
12378,35
12378,44
12378,35
12379,39
12379,42
