polygonid,elevation
17809,43
17809,47
17809,46
17810,37
17810,47
17810,35
17810,37
17810,45
17811,46
17811,45
17811,49
17811,46
17811,49
17812,54
17812,51
17812,50
17812,53
17812,51
17813,49
17813,49
17813,55
17813,54
17813,52
17814,48
17814,49
17814,49
17814,48
17814,50
17815,42
17815,38
17815,42
17815,39
17815,43
17816,37
17816,39
17816,37
17816,33
17816,39
17817,40
17817,42
17817,38
17817,37
17817,39
17818,45
17818,40
17818,38
17818,42
17818,44
17819,49
17819,41
17819,47
17819,43
17819,46
17820,34
17820,35
17820,34
17820,36
17820,41
17821,29
17821,32
17821,30
17821,32
17821,31
17822,29
17822,32
17822,36
17822,32
17822,32
17823,35
17823,36
17823,35
17823,34
17823,36
17824,34
17824,35
17824,34
17824,36
17824,35
17825,27
17825,29
17825,26
17825,31
17825,25
17826,34
17826,30
17826,32
17826,29
17826,26
17827,30
17827,34
17827,38
17827,32
17827,37
17828,23
17828,23
17828,23
17828,24
17828,23
17829,28
17829,26
