polygonid,elevation
21014,5
21014,4
21014,5
21014,5
21014,2
21015,7
21015,2
21015,2
21015,8
21015,2
21016,4
21016,4
21016,7
21016,3
21016,10
21017,0
21017,4
21017,2
21017,3
21017,2
21018,4
21018,3
21018,4
21018,2
21018,6
21019,2
21019,2
21019,2
21019,2
21019,2
21020,0
21020,0
21020,3
21020,8
21020,8
21021,-5
21021,4
21021,3
21021,-3
21021,-2
21022,2
21022,18
21022,3
21022,0
21022,0
21023,0
21023,0
21023,0
21023,0
21023,0
21024,4
21024,7
21024,1
21024,6
21024,5
21025,4
21025,2
21025,-2
21025,0
21025,0
21026,8
21026,4
21026,6
21026,5
21026,6
21027,5
21027,9
21027,5
21027,5
21027,0
21028,3
21028,1
21028,3
21028,6
21028,1
21029,4
21029,6
21029,1
21029,3
21029,4
21030,6
21030,8
21030,10
21030,8
21030,8
21031,7
21031,11
21031,10
21031,9
21031,11
21032,8
21032,7
21032,9
21032,7
21032,12
21033,6
21033,7
21033,5
21033,6
21033,8
