polygonid,elevation
6071,132
6071,125
6071,137
6071,142
6072,133
6072,129
6072,127
6072,129
6072,132
6073,135
6073,141
6073,137
6073,135
6073,133
6074,134
6074,134
6074,135
6074,134
6074,137
6075,123
6075,128
6075,131
6075,137
6075,151
6076,122
6076,117
6076,114
6076,128
6076,131
6077,136
6077,113
6077,138
6077,131
6077,113
6078,133
6078,137
6078,133
6078,130
6078,134
6079,136
6079,194
6079,157
6079,133
6079,114
6080,153
6080,162
6080,118
6080,116
6080,134
6081,174
6081,150
6081,176
6081,106
6081,129
6082,120
6082,147
6082,143
6082,168
6082,138
6083,137
6083,144
6083,145
6083,120
6083,121
6084,117
6084,118
6084,121
6084,119
6084,117
6085,174
6085,128
6085,149
6085,120
6085,153
6086,129
6086,141
6086,131
6086,145
6086,133
6087,117
6087,114
6087,110
6087,111
6087,117
6088,119
6088,118
6088,120
6088,120
6088,113
6089,118
6089,137
6089,144
6089,117
6089,121
6090,117
6090,129
6090,142
6090,121
6090,146
6091,111
