polygonid,elevation
19151,209
19151,273
19151,109
19151,57
19152,111
19152,142
19152,124
19152,88
19152,110
19153,154
19153,165
19153,123
19153,62
19153,114
19154,181
19154,632
19154,229
19154,1022
19154,1276
19155,380
19155,223
19155,548
19155,306
19155,147
19156,264
19156,156
19156,115
19156,315
19156,172
19157,110
19157,113
19157,107
19157,107
19157,107
19158,116
19158,124
19158,101
19158,107
19158,123
19159,106
19159,96
19159,92
19159,88
19159,90
19160,100
19160,100
19160,95
19160,97
19160,101
19161,209
19161,374
19161,215
19161,203
19161,337
19162,31
19162,213
19162,143
19162,30
19162,113
19163,325
19163,315
19163,202
19163,225
19163,320
19164,281
19164,14
19164,253
19164,393
19164,341
19165,287
19165,60
19165,2
19165,247
19165,86
19166,235
19166,232
19166,235
19166,202
19166,231
19167,69
19167,58
19167,264
19167,126
19167,379
19168,233
19168,99
19168,109
19168,244
19168,127
19169,195
19169,160
19169,133
19169,57
19169,95
19170,33
19170,94
19170,112
19170,123
19170,91
19171,4
