polygonid,elevation
12219,12
12219,15
12219,14
12219,13
12220,14
12220,16
12220,16
12220,17
12220,14
12221,15
12221,14
12221,16
12221,19
12221,16
12222,19
12222,19
12222,16
12222,16
12222,18
12223,15
12223,16
12223,17
12223,16
12223,15
12224,15
12224,12
12224,16
12224,17
12224,17
12225,12
12225,11
12225,14
12225,13
12225,13
12226,12
12226,14
12226,14
12226,13
12226,15
12227,21
12227,15
12227,20
12227,20
12227,18
12228,23
12228,15
12228,17
12228,16
12228,19
12229,15
12229,17
12229,19
12229,17
12229,17
12230,15
12230,16
12230,15
12230,18
12230,18
12231,15
12231,16
12231,15
12231,17
12231,16
12232,15
12232,9
12232,13
12232,12
12232,12
12233,12
12233,15
12233,14
12233,15
12233,12
12234,10
12234,13
12234,13
12234,11
12234,12
12235,13
12235,11
12235,14
12235,13
12235,12
12236,10
12236,11
12236,9
12236,12
12236,13
12237,14
12237,13
12237,14
12237,14
12237,15
12238,10
12238,15
12238,9
12238,9
12238,12
12239,14
