polygonid,elevation
7793,16
7794,13
7794,14
7794,15
7794,12
7794,17
7795,14
7795,17
7795,20
7795,19
7795,18
7796,16
7796,18
7796,21
7796,17
7796,16
7797,19
7797,19
7797,19
7797,20
7797,20
7798,17
7798,18
7798,17
7798,18
7798,18
7799,20
7799,16
7799,19
7799,20
7799,19
7800,17
7800,19
7800,22
7800,19
7800,18
7801,18
7801,26
7801,21
7801,18
7801,20
7802,21
7802,15
7802,17
7802,18
7802,16
7803,19
7803,16
7803,16
7803,16
7803,17
7804,18
7804,20
7804,19
7804,19
7804,16
7805,21
7805,20
7805,20
7805,19
7805,18
7806,16
7806,18
7806,19
7806,22
7806,20
7807,19
7807,19
7807,18
7807,19
7807,20
7808,20
7808,20
7808,20
7808,19
7808,20
7809,19
7809,20
7809,19
7809,18
7809,16
7810,20
7810,17
7810,19
7810,19
7810,17
7811,18
7811,18
7811,19
7811,16
7811,19
7812,21
7812,20
7812,25
7812,19
7812,18
7813,16
7813,18
7813,18
7813,21
