polygonid,elevation
7292,21
7292,18
7292,27
7293,23
7293,23
7293,21
7293,23
7293,22
7294,18
7294,22
7294,26
7294,21
7294,17
7295,27
7295,23
7295,24
7295,24
7295,20
7296,19
7296,22
7296,20
7296,21
7296,22
7297,19
7297,18
7297,18
7297,17
7297,18
7298,20
7298,23
7298,25
7298,27
7298,21
7299,28
7299,27
7299,25
7299,21
7299,20
7300,27
7300,29
7300,31
7300,28
7300,27
7301,28
7301,26
7301,22
7301,27
7301,29
7302,27
7302,27
7302,25
7302,19
7302,25
7303,29
7303,30
7303,28
7303,27
7303,27
7304,23
7304,31
7304,34
7304,29
7304,39
7305,16
7305,18
7305,16
7305,15
7305,20
7306,17
7306,17
7306,18
7306,23
7306,14
7307,16
7307,14
7307,19
7307,18
7307,15
7308,14
7308,17
7308,17
7308,16
7308,15
7309,17
7309,13
7309,17
7309,17
7309,15
7310,16
7310,16
7310,17
7310,15
7310,14
7311,17
7311,15
7311,27
7311,19
7311,8
7312,17
7312,18
