polygonid,elevation
4007,68
4007,65
4008,64
4008,66
4008,63
4008,64
4008,64
4009,63
4009,62
4009,63
4009,61
4009,61
4010,60
4010,59
4010,60
4010,59
4010,62
4011,63
4011,61
4011,70
4011,62
4011,61
4012,59
4012,55
4012,60
4012,56
4012,56
4013,51
4013,53
4013,56
4013,52
4013,52
4014,49
4014,54
4014,54
4014,50
4014,51
4015,50
4015,49
4015,48
4015,49
4015,50
4016,47
4016,47
4016,45
4016,46
4016,46
4017,46
4017,49
4017,49
4017,48
4017,44
4018,44
4018,46
4018,47
4018,46
4018,42
4019,56
4019,57
4019,58
4019,58
4019,59
4020,57
4020,55
4020,57
4020,56
4020,56
4021,53
4021,55
4021,58
4021,55
4021,57
4022,62
4022,61
4022,57
4022,61
4022,57
4023,56
4023,54
4023,58
4023,57
4023,57
4024,52
4024,51
4024,48
4024,55
4024,54
4025,50
4025,48
4025,54
4025,49
4025,52
4026,51
4026,53
4026,55
4026,49
4026,50
4027,61
4027,58
4027,55
4027,57
