polygonid,elevation
21034,5
21034,7
21034,9
21034,7
21034,8
21035,13
21035,11
21035,11
21035,12
21035,12
21036,13
21036,11
21036,10
21036,6
21036,10
21037,10
21037,10
21037,13
21037,11
21037,11
21038,11
21038,11
21038,10
21038,11
21038,12
21039,8
21039,9
21039,8
21039,7
21039,8
21040,13
21040,9
21040,9
21040,12
21040,9
21041,9
21041,10
21041,9
21041,15
21041,10
21042,11
21042,11
21042,11
21042,13
21042,10
21043,3
21043,4
21043,4
21043,4
21043,2
21044,6
21044,9
21044,6
21044,6
21044,5
21045,9
21045,7
21045,11
21045,10
21045,11
21046,14
21046,9
21046,8
21046,11
21046,11
21047,6
21047,6
21047,8
21047,4
21047,7
21048,2
21048,3
21048,2
21048,2
21048,1
21049,0
21049,3
21049,2
21049,2
21049,3
21050,1
21050,1
21050,0
21050,4
21050,1
21051,2
21051,3
21051,6
21051,5
21051,3
21052,6
21052,10
21052,9
21052,7
21052,9
21053,5
21053,3
21053,7
21053,4
21053,5
