polygonid,elevation
10958,13
10958,12
10958,11
10958,11
10958,13
10959,15
10959,11
10959,14
10959,11
10959,11
10960,11
10960,12
10960,9
10960,9
10960,11
10961,11
10961,12
10961,12
10961,12
10961,9
10962,9
10962,8
10962,6
10962,10
10962,12
10963,7
10963,9
10963,10
10963,9
10963,10
10964,6
10964,10
10964,10
10964,10
10964,9
10965,10
10965,8
10965,9
10965,9
10965,7
10966,9
10966,10
10966,11
10966,10
10966,9
10967,7
10967,7
10967,7
10967,8
10967,7
10968,12
10968,12
10968,9
10968,13
10968,7
10969,8
10969,11
10969,10
10969,9
10969,13
10970,17
10970,15
10970,16
10970,15
10970,18
10971,15
10971,13
10971,17
10971,15
10971,15
10972,15
10972,17
10972,15
10972,12
10972,15
10973,14
10973,13
10973,14
10973,16
10973,16
10974,13
10974,12
10974,16
10974,11
10974,14
10975,12
10975,15
10975,14
10975,15
10975,12
10976,10
10976,14
10976,15
10976,18
10976,12
10977,14
10977,15
10977,15
10977,12
10977,10
