polygonid,elevation
121,65
121,63
121,63
121,63
121,65
122,58
122,61
122,58
122,60
122,59
123,58
123,60
123,57
123,59
123,58
124,61
124,62
124,62
124,62
124,59
125,60
125,62
125,59
125,63
125,63
126,51
126,52
126,52
126,60
126,57
127,62
127,63
127,62
127,61
127,63
128,60
128,62
128,58
128,62
128,61
129,67
129,64
129,68
129,71
129,68
130,63
130,65
130,63
130,64
130,63
131,67
131,64
131,67
131,66
131,66
132,70
132,84
132,86
132,80
132,84
133,48
133,47
133,41
133,39
133,43
134,44
134,48
134,39
134,66
134,44
135,53
135,55
135,50
135,46
135,49
136,47
136,52
136,51
136,46
136,48
137,55
137,62
137,55
137,52
137,60
138,40
138,54
138,54
138,47
138,42
139,50
139,33
139,41
139,40
139,41
140,843
140,166
140,964
140,485
140,151
