polygonid,elevation
14344,10
14345,34
14345,18
14345,22
14345,13
14345,26
14346,28
14346,4
14346,23
14346,26
14346,34
14347,6
14347,13
14347,14
14347,14
14347,10
14348,15
14348,10
14348,13
14348,10
14348,16
14349,24
14349,20
14349,26
14349,18
14349,25
14350,23
14350,20
14350,22
14350,20
14350,25
14351,11
14351,22
14351,9
14351,23
14351,16
14352,20
14352,11
14352,18
14352,15
14352,12
14353,17
14353,18
14353,16
14353,18
14353,11
14354,18
14354,20
14354,18
14354,22
14354,21
14355,58
14355,47
14355,42
14355,59
14355,75
14356,39
14356,35
14356,46
14356,37
14356,37
14357,27
14357,45
14357,52
14357,47
14357,47
14358,37
14358,37
14358,43
14358,26
14358,30
14359,33
14359,40
14359,25
14359,25
14359,32
14360,41
14360,42
14360,39
14360,53
14360,50
14361,50
14361,46
14361,26
14361,34
14361,53
14362,25
14362,35
14362,24
14362,28
14362,40
14363,22
14363,20
14363,32
14363,21
14363,32
14364,52
14364,35
14364,30
14364,48
