polygonid,elevation
15346,15
15346,30
15346,22
15346,29
15347,15
15347,16
15347,22
15347,19
15347,15
15348,27
15348,34
15348,28
15348,32
15348,28
15349,35
15349,35
15349,37
15349,31
15349,27
15350,44
15350,32
15350,30
15350,33
15350,42
15351,97
15351,64
15351,74
15351,73
15351,69
15352,161
15352,145
15352,144
15352,109
15352,156
15353,194
15353,184
15353,194
15353,189
15353,163
15354,185
15354,119
15354,132
15354,153
15354,162
15355,129
15355,109
15355,95
15355,124
15355,133
15356,178
15356,131
15356,135
15356,136
15356,170
15357,48
15357,62
15357,53
15357,52
15357,55
15358,67
15358,48
15358,64
15358,64
15358,46
15359,63
15359,54
15359,99
15359,89
15359,77
15360,19
15360,57
15360,39
15360,23
15360,31
15361,48
15361,102
15361,87
15361,93
15361,114
15362,73
15362,60
15362,80
15362,87
15362,100
15363,31
15363,47
15363,31
15363,40
15363,30
15364,14
15364,18
15364,18
15364,20
15364,22
15365,45
15365,23
15365,31
15365,29
15365,21
15366,26
