polygonid,elevation
9276,27
9276,27
9276,24
9277,18
9277,12
9277,23
9277,14
9277,12
9278,12
9278,137
9278,91
9278,16
9278,117
9279,80
9279,63
9279,70
9279,50
9279,69
9280,12
9280,11
9280,12
9280,10
9280,12
9281,13
9281,12
9281,11
9281,11
9281,11
9282,13
9282,6
9282,10
9282,8
9282,9
9283,45
9283,86
9283,26
9283,48
9283,51
9284,4
9284,8
9284,17
9284,11
9284,9
9285,3
9285,2
9285,22
9285,2
9285,12
9286,16
9286,35
9286,-2
9286,10
9286,-4
9287,154
9287,281
9287,415
9287,216
9287,128
9288,80
9288,235
9288,344
9288,250
9288,234
9289,6
9289,4
9289,25
9289,12
9289,-1
9290,-2
9290,18
9290,0
9290,1
9290,-2
9291,13
9291,16
9291,18
9291,15
9291,18
9292,178
9292,180
9292,19
9292,188
9292,150
9293,18
9293,18
9293,14
9293,20
9293,23
9294,10
9294,1
9294,4
9294,5
9294,4
9295,164
9295,150
9295,379
9295,183
9295,130
9296,337
9296,54
