polygonid,elevation
16007,9
16007,11
16008,6
16008,6
16008,1
16008,9
16008,3
16009,9
16009,11
16009,15
16009,7
16009,11
16010,12
16010,12
16010,12
16010,11
16010,13
16011,20
16011,19
16011,19
16011,22
16011,17
16012,18
16012,19
16012,17
16012,17
16012,15
16013,14
16013,12
16013,15
16013,16
16013,18
16014,15
16014,14
16014,12
16014,12
16014,13
16015,10
16015,7
16015,7
16015,9
16015,10
16016,8
16016,6
16016,5
16016,10
16016,8
16017,21
16017,13
16017,12
16017,10
16017,15
16018,14
16018,15
16018,15
16018,16
16018,15
16019,21
16019,13
16019,17
16019,18
16019,15
16020,14
16020,16
16020,14
16020,14
16020,12
16021,21
16021,14
16021,13
16021,17
16021,16
16022,13
16022,12
16022,10
16022,15
16022,15
16023,14
16023,14
16023,13
16023,15
16023,13
16024,14
16024,11
16024,15
16024,14
16024,14
16025,17
16025,21
16025,17
16025,17
16025,17
16026,16
16026,17
16026,17
16026,16
16026,16
16027,15
16027,17
16027,17
