polygonid,elevation
11318,280
11318,270
11318,274
11319,273
11319,282
11319,280
11319,274
11319,280
11320,262
11320,270
11320,267
11320,268
11320,269
11321,278
11321,286
11321,282
11321,277
11321,280
11322,282
11322,289
11322,291
11322,286
11322,284
11323,294
11323,293
11323,297
11323,292
11323,295
11324,292
11324,290
11324,289
11324,282
11324,287
11325,284
11325,279
11325,288
11325,283
11325,282
11326,296
11326,288
11326,297
11326,304
11326,311
11327,285
11327,302
11327,309
11327,286
11327,280
11328,341
11328,323
11328,337
11328,328
11328,339
11329,351
11329,323
11329,296
11329,382
11329,315
11330,486
11330,347
11330,398
11330,373
11330,438
11331,263
11331,264
11331,259
11331,266
11331,257
11332,267
11332,268
11332,258
11332,251
11332,253
11333,264
11333,259
11333,260
11333,262
11333,257
11334,252
11334,258
11334,255
11334,251
11334,258
11335,256
11335,256
11335,240
11335,248
11335,250
11336,257
11336,253
11336,251
11336,252
11336,249
11337,250
11337,252
11337,249
11337,250
11337,249
11338,241
11338,242
