polygonid,elevation
5310,220
5310,219
5310,216
5311,203
5311,201
5311,197
5311,200
5311,199
5312,205
5312,198
5312,197
5312,200
5312,199
5313,207
5313,210
5313,210
5313,209
5313,207
5314,210
5314,218
5314,208
5314,203
5314,208
5315,211
5315,209
5315,203
5315,205
5315,215
5316,200
5316,197
5316,206
5316,203
5316,200
5317,186
5317,191
5317,191
5317,185
5317,188
5318,184
5318,192
5318,191
5318,184
5318,192
5319,176
5319,184
5319,193
5319,187
5319,188
5320,180
5320,185
5320,179
5320,188
5320,184
5321,177
5321,176
5321,177
5321,175
5321,177
5322,177
5322,175
5322,176
5322,179
5322,177
5323,169
5323,172
5323,174
5323,165
5323,170
5324,172
5324,168
5324,168
5324,171
5324,172
5325,193
5325,194
5325,193
5325,202
5325,191
5326,197
5326,197
5326,189
5326,191
5326,189
5327,190
5327,181
5327,185
5327,185
5327,183
5328,187
5328,180
5328,187
5328,186
5328,177
5329,181
5329,182
5329,184
5329,184
5329,178
5330,178
5330,179
