polygonid,elevation
14985,138
14985,157
14985,146
14986,191
14986,157
14986,168
14986,168
14986,142
14987,238
14987,266
14987,322
14987,278
14987,247
14988,141
14988,132
14988,130
14988,146
14988,134
14989,168
14989,186
14989,147
14989,162
14989,148
14990,179
14990,152
14990,166
14990,203
14990,154
14991,172
14991,180
14991,183
14991,186
14991,179
14992,133
14992,121
14992,124
14992,162
14992,153
14993,183
14993,195
14993,168
14993,156
14993,143
14994,172
14994,183
14994,185
14994,182
14994,178
14995,265
14995,239
14995,253
14995,227
14995,272
14996,235
14996,227
14996,213
14996,282
14996,177
14997,183
14997,195
14997,180
14997,194
14997,196
14998,230
14998,221
14998,204
14998,230
14998,209
14999,212
14999,218
14999,215
14999,214
14999,212
15000,217
15000,220
15000,225
15000,205
15000,207
15001,192
15001,201
15001,204
15001,191
15001,196
15002,187
15002,184
15002,188
15002,178
15002,192
15003,226
15003,210
15003,208
15003,207
15003,218
15004,205
15004,200
15004,211
15004,202
15004,200
15005,200
15005,195
