polygonid,elevation
2906,189
2906,189
2907,196
2907,198
2907,197
2907,192
2907,194
2908,199
2908,195
2908,195
2908,191
2908,197
2909,195
2909,196
2909,196
2909,194
2909,193
2910,188
2910,190
2910,193
2910,191
2910,188
2911,189
2911,189
2911,190
2911,190
2911,187
2912,187
2912,188
2912,189
2912,190
2912,186
2913,189
2913,188
2913,189
2913,189
2913,187
2914,182
2914,183
2914,185
2914,185
2914,186
2915,188
2915,185
2915,189
2915,187
2915,190
2916,188
2916,188
2916,189
2916,192
2916,190
2917,186
2917,185
2917,184
2917,183
2917,186
2918,187
2918,182
2918,184
2918,181
2918,183
2919,179
2919,181
2919,186
2919,183
2919,185
2920,232
2920,230
2920,235
2920,228
2920,234
2921,233
2921,236
2921,228
2921,236
2921,236
2922,234
2922,230
2922,231
2922,231
2922,232
2923,236
2923,234
2923,232
2923,237
2923,237
2924,240
2924,241
2924,236
2924,240
2924,240
2925,232
2925,236
2925,236
2925,233
2925,236
2926,236
2926,235
2926,236
