polygonid,elevation
1303,101
1303,101
1303,103
1304,116
1304,115
1304,115
1304,115
1304,115
1305,112
1305,117
1305,117
1305,113
1305,112
1306,110
1306,112
1306,113
1306,112
1306,113
1307,109
1307,111
1307,111
1307,111
1307,112
1308,108
1308,110
1308,111
1308,112
1308,113
1309,110
1309,112
1309,104
1309,113
1309,103
1310,111
1310,112
1310,110
1310,112
1310,110
1311,103
1311,111
1311,104
1311,111
1311,104
1312,110
1312,109
1312,111
1312,112
1312,106
1313,110
1313,110
1313,106
1313,108
1313,108
1314,110
1314,109
1314,113
1314,112
1314,79
1315,111
1315,105
1315,104
1315,107
1315,89
1316,107
1316,108
1316,109
1316,108
1316,110
1317,110
1317,109
1317,108
1317,108
1317,109
1318,106
1318,104
1318,111
1318,106
1318,101
1319,111
1319,103
1319,106
1319,106
1319,106
1320,108
1320,106
1320,104
1320,105
1320,102
1321,107
1321,102
1321,106
1321,102
1321,103
1322,102
1322,103
1322,106
1322,104
1322,105
1323,107
1323,106
