polygonid,elevation
5190,333
5190,329
5190,332
5190,334
5191,332
5191,344
5191,339
5191,332
5191,344
5192,332
5192,328
5192,330
5192,335
5192,328
5193,394
5193,382
5193,380
5193,367
5193,385
5194,375
5194,405
5194,375
5194,355
5194,370
5195,356
5195,354
5195,362
5195,357
5195,357
5196,353
5196,350
5196,346
5196,341
5196,343
5197,334
5197,334
5197,333
5197,344
5197,348
5198,410
5198,437
5198,424
5198,435
5198,415
5199,425
5199,378
5199,397
5199,407
5199,400
5200,377
5200,377
5200,383
5200,407
5200,366
5201,393
5201,397
5201,403
5201,377
5201,406
5202,382
5202,387
5202,367
5202,386
5202,384
5203,354
5203,364
5203,348
5203,363
5203,356
5204,373
5204,377
5204,374
5204,364
5204,369
5205,366
5205,377
5205,367
5205,367
5205,368
5206,345
5206,347
5206,355
5206,347
5206,340
5207,326
5207,318
5207,319
5207,334
5207,322
5208,337
5208,348
5208,348
5208,335
5208,348
5209,316
5209,340
5209,319
5209,344
5209,313
5210,335
