polygonid,elevation
7172,14
7172,17
7172,15
7172,16
7173,12
7173,13
7173,13
7173,19
7173,17
7174,14
7174,13
7174,17
7174,14
7174,20
7175,17
7175,16
7175,17
7175,16
7175,18
7176,18
7176,18
7176,17
7176,16
7176,17
7177,16
7177,13
7177,14
7177,16
7177,15
7178,13
7178,15
7178,13
7178,16
7178,13
7179,13
7179,13
7179,15
7179,15
7179,17
7180,19
7180,13
7180,13
7180,15
7180,13
7181,13
7181,13
7181,9
7181,13
7181,14
7182,14
7182,13
7182,11
7182,13
7182,13
7183,12
7183,11
7183,13
7183,13
7183,11
7184,13
7184,11
7184,11
7184,13
7184,11
7185,13
7185,13
7185,16
7185,16
7185,19
7186,12
7186,13
7186,15
7186,12
7186,12
7187,21
7187,22
7187,22
7187,21
7187,20
7188,18
7188,18
7188,20
7188,21
7188,19
7189,22
7189,20
7189,22
7189,21
7189,22
7190,21
7190,20
7190,20
7190,20
7190,20
7191,19
7191,20
7191,21
7191,21
7191,20
7192,20
