polygonid,elevation
12059,7
12059,4
12059,6
12059,8
12059,6
12060,4
12060,3
12060,7
12060,3
12060,10
12061,4
12061,7
12061,2
12061,6
12061,5
12062,7
12062,5
12062,4
12062,7
12062,3
12063,6
12063,5
12063,6
12063,6
12063,6
12064,5
12064,4
12064,4
12064,1
12064,3
12065,4
12065,2
12065,4
12065,3
12065,5
12066,7
12066,3
12066,2
12066,6
12066,7
12067,7
12067,6
12067,7
12067,5
12067,5
12068,6
12068,8
12068,2
12068,6
12068,7
12069,7
12069,6
12069,2
12069,5
12069,6
12070,2
12070,2
12070,3
12070,5
12070,4
12071,2
12071,2
12071,4
12071,1
12071,3
12072,1
12072,5
12072,2
12072,4
12072,3
12073,8
12073,3
12073,5
12073,8
12073,7
12074,8
12074,4
12074,4
12074,7
12074,6
12075,7
12075,7
12075,6
12075,5
12075,9
12076,3
12076,7
12076,5
12076,6
12076,4
12077,5
12077,4
12077,6
12077,4
12077,5
12078,5
12078,6
12078,6
12078,4
12078,7
12079,2
