polygonid,elevation
6391,89
6391,99
6391,90
6392,93
6392,95
6392,90
6392,96
6392,95
6393,95
6393,98
6393,96
6393,97
6393,89
6394,95
6394,99
6394,97
6394,98
6394,94
6395,160
6395,155
6395,157
6395,134
6395,133
6396,137
6396,190
6396,144
6396,160
6396,123
6397,114
6397,134
6397,143
6397,136
6397,117
6398,137
6398,136
6398,146
6398,146
6398,133
6399,131
6399,138
6399,137
6399,137
6399,134
6400,118
6400,125
6400,122
6400,126
6400,137
6401,128
6401,129
6401,127
6401,125
6401,139
6402,126
6402,135
6402,136
6402,135
6402,134
6403,152
6403,137
6403,132
6403,162
6403,142
6404,161
6404,161
6404,168
6404,165
6404,157
6405,132
6405,126
6405,132
6405,124
6405,118
6406,135
6406,152
6406,156
6406,156
6406,139
6407,141
6407,145
6407,132
6407,124
6407,126
6408,168
6408,174
6408,175
6408,148
6408,131
6409,168
6409,157
6409,152
6409,143
6409,174
6410,132
6410,142
6410,133
6410,152
6410,130
6411,97
6411,136
