polygonid,elevation
3327,110
3327,106
3327,111
3327,108
3327,114
3328,122
3328,121
3328,122
3328,116
3328,122
3329,137
3329,151
3329,139
3329,141
3329,115
3330,159
3330,188
3330,167
3330,146
3330,152
3331,120
3331,149
3331,118
3331,139
3331,119
3332,122
3332,146
3332,146
3332,148
3332,149
3333,136
3333,143
3333,138
3333,138
3333,137
3334,130
3334,137
3334,130
3334,135
3334,129
3335,121
3335,156
3335,127
3335,124
3335,150
3336,148
3336,134
3336,149
3336,133
3336,157
3337,158
3337,132
3337,171
3337,150
3337,164
3338,181
3338,179
3338,180
3338,180
3338,173
3339,171
3339,205
3339,225
3339,205
3339,191
3340,281
3340,160
3340,141
3340,260
3340,317
3341,132
3341,131
3341,132
3341,133
3341,130
3342,128
3342,128
3342,129
3342,129
3342,129
3343,125
3343,125
3343,126
3343,125
3343,123
3344,177
3344,204
3344,206
3344,183
3344,204
3345,157
3345,167
3345,175
3345,166
3345,175
3346,141
3346,147
3346,137
3346,148
3346,152
