polygonid,elevation
14745,234
14745,43
14745,178
14745,262
14746,154
14746,117
14746,119
14746,115
14746,115
14747,69
14747,76
14747,65
14747,51
14747,68
14748,31
14748,45
14748,63
14748,86
14748,88
14749,66
14749,54
14749,71
14749,76
14749,13
14750,72
14750,45
14750,76
14750,3
14750,90
14751,34
14751,93
14751,5
14751,42
14751,1
14752,102
14752,69
14752,93
14752,58
14752,62
14753,62
14753,60
14753,60
14753,102
14753,81
14754,38
14754,9
14754,8
14754,32
14754,44
14755,5
14755,6
14755,6
14755,4
14755,5
14756,26
14756,88
14756,44
14756,81
14756,64
14757,47
14757,109
14757,98
14757,53
14757,39
14758,88
14758,89
14758,60
14758,39
14758,99
14759,39
14759,38
14759,49
14759,67
14759,23
14760,93
14760,97
14760,44
14760,51
14760,54
14761,26
14761,0
14761,22
14761,63
14761,63
14762,23
14762,18
14762,80
14762,79
14762,55
14763,0
14763,14
14763,19
14763,0
14763,0
14764,39
14764,15
14764,34
14764,33
14764,46
14765,42
