polygonid,elevation
2846,214
2846,218
2847,215
2847,212
2847,212
2847,216
2847,212
2848,218
2848,218
2848,219
2848,219
2848,218
2849,216
2849,217
2849,216
2849,215
2849,217
2850,213
2850,213
2850,213
2850,213
2850,213
2851,218
2851,220
2851,218
2851,216
2851,218
2852,218
2852,218
2852,217
2852,217
2852,221
2853,214
2853,211
2853,214
2853,211
2853,213
2854,210
2854,211
2854,209
2854,210
2854,211
2855,204
2855,205
2855,205
2855,207
2855,205
2856,217
2856,217
2856,216
2856,214
2856,213
2857,210
2857,210
2857,209
2857,207
2857,206
2858,204
2858,207
2858,209
2858,204
2858,206
2859,207
2859,210
2859,212
2859,213
2859,211
2860,216
2860,218
2860,218
2860,218
2860,218
2861,201
2861,202
2861,203
2861,202
2861,202
2862,198
2862,200
2862,201
2862,200
2862,199
2863,197
2863,205
2863,202
2863,206
2863,202
2864,202
2864,204
2864,204
2864,207
2864,207
2865,204
2865,202
2865,206
2865,208
2865,203
2866,212
2866,213
2866,214
