polygonid,elevation
11118,106
11118,88
11118,88
11118,108
11119,62
11119,71
11119,67
11119,73
11119,60
11120,53
11120,55
11120,53
11120,53
11120,44
11121,50
11121,54
11121,46
11121,39
11121,43
11122,86
11122,60
11122,74
11122,75
11122,65
11123,66
11123,65
11123,59
11123,65
11123,61
11124,73
11124,83
11124,83
11124,79
11124,72
11125,29
11125,33
11125,34
11125,37
11125,33
11126,12
11126,10
11126,12
11126,12
11126,13
11127,370
11127,212
11127,181
11127,218
11127,414
11128,145
11128,140
11128,145
11128,142
11128,152
11129,2464
11129,1991
11129,1946
11129,2394
11129,2382
11130,2056
11130,2345
11130,2011
11130,2336
11130,2055
11131,1920
11131,1908
11131,1923
11131,1951
11131,1927
11132,2498
11132,2408
11132,1969
11132,1898
11132,2421
11133,2142
11133,2139
11133,2121
11133,2143
11133,2092
11134,1898
11134,1920
11134,1963
11134,1938
11134,1930
11135,2238
11135,2132
11135,2085
11135,2141
11135,2255
11136,1951
11136,1901
11136,1906
11136,1998
11136,1960
11137,1931
11137,1939
11137,1946
11137,1923
11137,1907
11138,2065
