polygonid,elevation
19311,23
19311,25
19311,31
19311,27
19312,31
19312,25
19312,26
19312,28
19312,23
19313,20
19313,25
19313,21
19313,25
19313,22
19314,25
19314,21
19314,22
19314,26
19314,22
19315,25
19315,25
19315,21
19315,29
19315,25
19316,24
19316,25
19316,24
19316,23
19316,36
19317,30
19317,27
19317,28
19317,25
19317,23
19318,18
19318,24
19318,21
19318,23
19318,21
19319,21
19319,28
19319,18
19319,17
19319,22
19320,28
19320,23
19320,23
19320,22
19320,23
19321,23
19321,22
19321,26
19321,27
19321,25
19322,28
19322,27
19322,28
19322,31
19322,25
19323,22
19323,31
19323,28
19323,33
19323,27
19324,26
19324,29
19324,28
19324,27
19324,22
19325,30
19325,27
19325,28
19325,22
19325,30
19326,32
19326,32
19326,32
19326,33
19326,28
19327,29
19327,34
19327,35
19327,28
19327,30
19328,32
19328,30
19328,26
19328,33
19328,32
19329,26
19329,24
19329,30
19329,35
19329,35
19330,39
19330,29
19330,26
19330,31
19330,32
19331,31
19331,50
