polygonid,elevation
17669,91
17669,85
17669,103
17669,92
17670,102
17670,103
17670,105
17670,103
17670,105
17671,91
17671,93
17671,94
17671,93
17671,95
17672,112
17672,107
17672,103
17672,102
17672,106
17673,101
17673,101
17673,103
17673,108
17673,97
17674,90
17674,82
17674,86
17674,91
17674,87
17675,79
17675,79
17675,82
17675,81
17675,77
17676,75
17676,72
17676,74
17676,78
17676,77
17677,68
17677,73
17677,73
17677,79
17677,75
17678,77
17678,81
17678,75
17678,78
17678,83
17679,88
17679,89
17679,87
17679,84
17679,88
17680,74
17680,73
17680,79
17680,73
17680,76
17681,78
17681,76
17681,78
17681,77
17681,80
17682,69
17682,70
17682,68
17682,71
17682,71
17683,89
17683,84
17683,89
17683,92
17683,88
17684,85
17684,90
17684,97
17684,89
17684,94
17685,82
17685,83
17685,88
17685,86
17685,81
17686,72
17686,72
17686,81
17686,79
17686,74
17687,88
17687,106
17687,90
17687,88
17687,85
17688,84
17688,108
17688,89
17688,83
17688,80
17689,185
