polygonid,elevation
16768,152
16768,120
16768,195
16769,194
16769,161
16769,157
16769,152
16769,164
16770,487
16770,296
16770,187
16770,444
16770,243
16771,202
16771,169
16771,174
16771,201
16771,203
16772,169
16772,191
16772,204
16772,194
16772,169
16773,180
16773,412
16773,567
16773,477
16773,163
16774,149
16774,72
16774,132
16774,74
16774,187
16775,76
16775,70
16775,124
16775,60
16775,95
16776,232
16776,245
16776,176
16776,232
16776,179
16777,123
16777,89
16777,117
16777,144
16777,114
16778,130
16778,128
16778,123
16778,130
16778,130
16779,275
16779,282
16779,136
16779,134
16779,267
16780,448
16780,484
16780,532
16780,441
16780,449
16781,204
16781,343
16781,371
16781,295
16781,339
16782,141
16782,137
16782,18
16782,145
16782,165
16783,24
16783,16
16783,26
16783,32
16783,23
16784,4
16784,7
16784,1
16784,0
16784,1
16785,18
16785,22
16785,11
16785,12
16785,13
16786,63
16786,168
16786,293
16786,149
16786,19
16787,392
16787,286
16787,182
16787,305
16787,29
16788,87
16788,87
