polygonid,elevation
8634,3
8634,0
8635,125
8635,113
8635,130
8635,123
8635,169
8636,176
8636,196
8636,139
8636,228
8636,178
8637,268
8637,323
8637,229
8637,389
8637,158
8638,166
8638,298
8638,201
8638,190
8638,328
8639,396
8639,201
8639,332
8639,183
8639,127
8640,182
8640,122
8640,201
8640,133
8640,97
8641,141
8641,42
8641,232
8641,123
8641,230
8642,205
8642,200
8642,151
8642,250
8642,97
8643,137
8643,163
8643,63
8643,54
8643,182
8644,165
8644,357
8644,112
8644,117
8644,82
8645,68
8645,321
8645,105
8645,181
8645,296
8646,33
8646,32
8646,31
8646,30
8646,30
8647,120
8647,59
8647,44
8647,100
8647,49
8648,24
8648,31
8648,28
8648,17
8648,22
8649,32
8649,27
8649,112
8649,39
8649,189
8650,27
8650,30
8650,36
8650,33
8650,28
8651,26
8651,56
8651,47
8651,79
8651,46
8652,88
8652,16
8652,49
8652,96
8652,45
8653,215
8653,37
8653,29
8653,28
8653,184
8654,49
8654,40
8654,75
