polygonid,elevation
15105,1412
15105,1072
15106,1344
15106,1561
15106,1362
15106,1349
15106,1606
15107,797
15107,947
15107,1184
15107,542
15107,1136
15108,1048
15108,906
15108,1595
15108,616
15108,1120
15109,1159
15109,1473
15109,1539
15109,1396
15109,1587
15110,1546
15110,1470
15110,169
15110,273
15110,844
15111,161
15111,172
15111,172
15111,184
15111,189
15112,810
15112,274
15112,707
15112,1232
15112,698
15113,595
15113,389
15113,931
15113,845
15113,1023
15114,664
15114,703
15114,279
15114,934
15114,676
15115,852
15115,1211
15115,971
15115,870
15115,1221
15116,1049
15116,794
15116,843
15116,868
15116,1136
15117,1329
15117,1077
15117,1218
15117,1688
15117,1064
15118,1045
15118,1039
15118,1021
15118,990
15118,1029
15119,387
15119,417
15119,268
15119,739
15119,868
15120,555
15120,476
15120,499
15120,399
15120,555
15121,624
15121,621
15121,524
15121,599
15121,610
15122,578
15122,579
15122,557
15122,545
15122,632
15123,480
15123,586
15123,553
15123,538
15123,616
15124,465
15124,486
15124,555
15124,345
15124,449
15125,1189
15125,1054
15125,1050
