polygonid,elevation
6952,43
6952,41
6952,40
6952,38
6952,40
6953,39
6953,39
6953,39
6953,40
6953,38
6954,36
6954,40
6954,37
6954,38
6954,37
6955,39
6955,37
6955,41
6955,39
6955,38
6956,34
6956,40
6956,38
6956,38
6956,39
6957,37
6957,35
6957,40
6957,38
6957,39
6958,38
6958,38
6958,37
6958,37
6958,37
6959,40
6959,42
6959,43
6959,40
6959,41
6960,38
6960,41
6960,40
6960,36
6960,41
6961,35
6961,38
6961,37
6961,41
6961,40
6962,39
6962,37
6962,38
6962,39
6962,38
6963,39
6963,39
6963,41
6963,40
6963,40
6964,38
6964,39
6964,37
6964,35
6964,40
6965,36
6965,40
6965,36
6965,40
6965,40
6966,36
6966,39
6966,35
6966,38
6966,37
6967,40
6967,37
6967,37
6967,39
6967,39
6968,40
6968,41
6968,40
6968,38
6968,39
6969,40
6969,37
6969,38
6969,38
6969,38
6970,32
6970,33
6970,38
6970,35
6970,33
6971,37
6971,40
6971,36
6971,34
6971,37
