polygonid,elevation
17769,67
17769,72
17769,67
17770,68
17770,65
17770,71
17770,75
17770,69
17771,50
17771,51
17771,59
17771,50
17771,53
17772,67
17772,60
17772,65
17772,62
17772,66
17773,61
17773,55
17773,61
17773,54
17773,51
17774,63
17774,54
17774,55
17774,51
17774,57
17775,61
17775,59
17775,60
17775,58
17775,60
17776,65
17776,68
17776,65
17776,65
17776,64
17777,67
17777,65
17777,60
17777,61
17777,63
17778,56
17778,50
17778,54
17778,56
17778,59
17779,49
17779,50
17779,48
17779,46
17779,54
17780,46
17780,46
17780,48
17780,42
17780,46
17781,49
17781,48
17781,49
17781,48
17781,50
17782,44
17782,45
17782,45
17782,47
17782,44
17783,48
17783,48
17783,46
17783,46
17783,44
17784,52
17784,51
17784,48
17784,49
17784,50
17785,61
17785,57
17785,57
17785,56
17785,52
17786,51
17786,56
17786,47
17786,49
17786,53
17787,34
17787,36
17787,37
17787,38
17787,34
17788,35
17788,33
17788,33
17788,32
17788,33
17789,38
17789,37
