polygonid,elevation
10257,14
10257,15
10257,15
10257,16
10258,14
10258,12
10258,16
10258,11
10258,15
10259,13
10259,14
10259,13
10259,14
10259,13
10260,20
10260,19
10260,22
10260,21
10260,19
10261,17
10261,19
10261,19
10261,21
10261,27
10262,18
10262,17
10262,17
10262,17
10262,16
10263,21
10263,21
10263,21
10263,21
10263,21
10264,20
10264,18
10264,18
10264,23
10264,16
10265,16
10265,20
10265,21
10265,18
10265,18
10266,24
10266,23
10266,23
10266,23
10266,23
10267,18
10267,20
10267,18
10267,23
10267,19
10268,20
10268,19
10268,19
10268,21
10268,17
10269,11
10269,15
10269,16
10269,15
10269,17
10270,16
10270,17
10270,16
10270,13
10270,14
10271,14
10271,13
10271,16
10271,15
10271,17
10272,12
10272,15
10272,15
10272,14
10272,15
10273,14
10273,11
10273,15
10273,10
10273,14
10274,19
10274,20
10274,15
10274,17
10274,21
10275,15
10275,16
10275,15
10275,18
10275,14
10276,13
10276,16
10276,19
10276,13
10276,21
10277,19
10277,17
