polygonid,elevation
7212,18
7212,19
7212,18
7212,20
7213,16
7213,18
7213,18
7213,19
7213,15
7214,16
7214,18
7214,19
7214,19
7214,17
7215,18
7215,19
7215,19
7215,19
7215,15
7216,19
7216,19
7216,19
7216,15
7216,15
7217,19
7217,19
7217,15
7217,16
7217,18
7218,20
7218,19
7218,20
7218,28
7218,20
7219,23
7219,24
7219,24
7219,20
7219,21
7220,23
7220,23
7220,22
7220,22
7220,21
7221,20
7221,21
7221,23
7221,21
7221,23
7222,21
7222,20
7222,20
7222,22
7222,18
7223,25
7223,25
7223,22
7223,19
7223,25
7224,17
7224,18
7224,20
7224,21
7224,23
7225,15
7225,18
7225,16
7225,16
7225,19
7226,20
7226,19
7226,19
7226,19
7226,19
7227,18
7227,19
7227,17
7227,18
7227,19
7228,16
7228,18
7228,19
7228,17
7228,18
7229,16
7229,19
7229,21
7229,21
7229,20
7230,19
7230,17
7230,18
7230,19
7230,18
7231,20
7231,18
7231,20
7231,23
7231,19
7232,19
