polygonid,elevation
11158,2085
11158,1105
11158,855
11158,1095
11159,441
11159,450
11159,411
11159,431
11159,401
11160,394
11160,317
11160,388
11160,354
11160,378
11161,349
11161,414
11161,282
11161,247
11161,302
11162,392
11162,340
11162,387
11162,376
11162,410
11163,404
11163,376
11163,399
11163,386
11163,383
11164,156
11164,254
11164,202
11164,334
11164,170
11165,183
11165,206
11165,254
11165,335
11165,409
11166,310
11166,243
11166,306
11166,255
11166,262
11167,326
11167,126
11167,276
11167,239
11167,226
11168,322
11168,149
11168,259
11168,274
11168,340
11169,144
11169,147
11169,136
11169,151
11169,146
11170,241
11170,195
11170,220
11170,148
11170,175
11171,120
11171,122
11171,131
11171,128
11171,122
11172,207
11172,208
11172,190
11172,193
11172,141
11173,177
11173,198
11173,217
11173,194
11173,140
11174,163
11174,154
11174,151
11174,178
11174,155
11175,133
11175,133
11175,118
11175,132
11175,142
11176,135
11176,131
11176,129
11176,146
11176,155
11177,106
11177,82
11177,98
11177,84
11177,108
11178,89
