polygonid,elevation
20452,100
20452,84
20452,78
20453,68
20453,76
20453,59
20453,68
20453,58
20454,71
20454,55
20454,70
20454,65
20454,69
20455,47
20455,48
20455,49
20455,51
20455,53
20456,66
20456,57
20456,59
20456,57
20456,48
20457,36
20457,36
20457,44
20457,44
20457,38
20458,43
20458,41
20458,41
20458,40
20458,41
20459,40
20459,55
20459,41
20459,43
20459,52
20460,63
20460,54
20460,65
20460,65
20460,62
20461,58
20461,58
20461,49
20461,55
20461,54
20462,44
20462,53
20462,50
20462,49
20462,54
20463,43
20463,41
20463,38
20463,38
20463,42
20464,41
20464,44
20464,47
20464,42
20464,50
20465,42
20465,44
20465,35
20465,38
20465,40
20466,35
20466,36
20466,36
20466,35
20466,33
20467,38
20467,39
20467,37
20467,36
20467,39
20468,32
20468,29
20468,36
20468,33
20468,31
20469,34
20469,29
20469,30
20469,31
20469,30
20470,18
20470,24
20470,20
20470,20
20470,23
20471,33
20471,22
20471,26
20471,20
20471,24
20472,32
20472,23
