polygonid,elevation
19431,20
19431,27
19431,34
19432,58
19432,52
19432,59
19432,39
19432,38
19433,447
19433,403
19433,80
19433,376
19433,185
19434,31
19434,48
19434,43
19434,64
19434,38
19435,25
19435,26
19435,19
19435,24
19435,26
19436,28
19436,28
19436,24
19436,24
19436,25
19437,31
19437,31
19437,32
19437,31
19437,32
19438,36
19438,31
19438,31
19438,29
19438,27
19439,29
19439,31
19439,28
19439,27
19439,25
19440,34
19440,39
19440,19
19440,35
19440,37
19441,31
19441,35
19441,34
19441,36
19441,36
19442,27
19442,36
19442,29
19442,31
19442,29
19443,37
19443,39
19443,37
19443,32
19443,32
19444,28
19444,32
19444,28
19444,28
19444,33
19445,33
19445,28
19445,31
19445,28
19445,28
19446,31
19446,25
19446,22
19446,17
19446,19
19447,22
19447,25
19447,24
19447,20
19447,25
19448,23
19448,19
19448,18
19448,25
19448,21
19449,21
19449,14
19449,17
19449,22
19449,18
19450,42
19450,42
19450,32
19450,42
19450,40
19451,37
19451,43
