polygonid,elevation
241,26
241,28
241,31
241,27
242,26
242,28
242,28
242,26
242,27
243,27
243,26
243,28
243,29
243,28
244,25
244,22
244,23
244,23
244,25
245,21
245,19
245,18
245,20
245,14
246,30
246,28
246,30
246,29
246,28
247,31
247,23
247,27
247,31
247,30
248,31
248,22
248,31
248,19
248,22
249,22
249,31
249,21
249,26
249,23
250,763
250,573
250,674
250,789
250,732
251,323
251,696
251,817
251,300
251,354
252,475
252,536
252,393
252,484
252,495
253,474
253,478
253,462
253,463
253,481
254,487
254,474
254,456
254,491
254,488
255,415
255,187
255,206
255,182
255,197
256,570
256,590
256,530
256,411
256,859
257,243
257,321
257,279
257,325
257,326
258,160
258,113
258,86
258,67
258,72
259,145
259,122
259,140
259,202
259,195
260,79
260,94
260,88
260,96
260,90
261,390
