polygonid,elevation
18290,21
18290,21
18290,23
18290,22
18291,15
18291,17
18291,15
18291,14
18291,17
18292,3
18292,10
18292,15
18292,17
18292,18
18293,8
18293,16
18293,15
18293,8
18293,10
18294,4
18294,6
18294,3
18294,3
18294,5
18295,4
18295,3
18295,8
18295,5
18295,5
18296,22
18296,20
18296,10
18296,6
18296,16
18297,26
18297,24
18297,22
18297,24
18297,23
18298,20
18298,20
18298,22
18298,20
18298,20
18299,6
18299,4
18299,18
18299,3
18299,6
18300,4
18300,6
18300,6
18300,4
18300,4
18301,13
18301,19
18301,14
18301,5
18301,19
18302,1
18302,6
18302,4
18302,4
18302,5
18303,14
18303,17
18303,16
18303,16
18303,18
18304,18
18304,16
18304,18
18304,14
18304,17
18305,12
18305,14
18305,16
18305,15
18305,13
18306,19
18306,19
18306,19
18306,18
18306,17
18307,19
18307,19
18307,19
18307,19
18307,21
18308,14
18308,12
18308,18
18308,15
18308,16
18309,11
18309,8
18309,11
18309,15
18309,9
18310,4
