polygonid,elevation
6611,47
6611,47
6612,47
6612,51
6612,44
6612,43
6612,47
6613,49
6613,51
6613,48
6613,47
6613,48
6614,43
6614,44
6614,41
6614,44
6614,42
6615,49
6615,48
6615,50
6615,47
6615,50
6616,50
6616,48
6616,48
6616,50
6616,47
6617,45
6617,45
6617,48
6617,46
6617,49
6618,47
6618,47
6618,45
6618,45
6618,46
6619,48
6619,50
6619,49
6619,47
6619,51
6620,51
6620,49
6620,46
6620,49
6620,45
6621,49
6621,47
6621,50
6621,52
6621,50
6622,45
6622,51
6622,46
6622,48
6622,47
6623,47
6623,48
6623,46
6623,48
6623,49
6624,45
6624,45
6624,46
6624,47
6624,46
6625,46
6625,47
6625,47
6625,47
6625,45
6626,43
6626,44
6626,42
6626,44
6626,43
6627,44
6627,44
6627,46
6627,44
6627,44
6628,46
6628,45
6628,44
6628,46
6628,46
6629,43
6629,45
6629,45
6629,47
6629,44
6630,44
6630,43
6630,45
6630,42
6630,43
6631,45
6631,40
6631,41
