polygonid,elevation
18510,212
18510,206
18510,212
18511,209
18511,197
18511,212
18511,189
18511,184
18512,209
18512,211
18512,201
18512,196
18512,211
18513,191
18513,191
18513,199
18513,182
18513,186
18514,184
18514,184
18514,178
18514,171
18514,179
18515,178
18515,187
18515,182
18515,182
18515,178
18516,169
18516,170
18516,158
18516,171
18516,151
18517,144
18517,146
18517,147
18517,159
18517,139
18518,169
18518,164
18518,165
18518,161
18518,164
18519,178
18519,161
18519,221
18519,233
18519,227
18520,211
18520,228
18520,217
18520,222
18520,210
18521,152
18521,166
18521,190
18521,156
18521,181
18522,157
18522,151
18522,145
18522,149
18522,147
18523,146
18523,148
18523,156
18523,156
18523,143
18524,196
18524,201
18524,150
18524,158
18524,149
18525,144
18525,146
18525,144
18525,146
18525,133
18526,164
18526,166
18526,165
18526,168
18526,167
18527,160
18527,167
18527,155
18527,168
18527,165
18528,164
18528,164
18528,166
18528,144
18528,162
18529,168
18529,162
18529,166
18529,165
18529,163
18530,169
18530,170
18530,164
