polygonid,elevation
19691,86
19691,82
19692,92
19692,91
19692,91
19692,92
19692,92
19693,89
19693,90
19693,85
19693,87
19693,90
19694,104
19694,102
19694,105
19694,106
19694,105
19695,103
19695,106
19695,107
19695,107
19695,107
19696,103
19696,105
19696,104
19696,105
19696,104
19697,106
19697,108
19697,105
19697,102
19697,104
19698,103
19698,104
19698,103
19698,102
19698,103
19699,101
19699,106
19699,105
19699,100
19699,107
19700,94
19700,99
19700,99
19700,92
19700,97
19701,106
19701,105
19701,102
19701,101
19701,103
19702,107
19702,102
19702,105
19702,105
19702,106
19703,101
19703,100
19703,99
19703,98
19703,96
19704,98
19704,100
19704,99
19704,100
19704,101
19705,107
19705,97
19705,100
19705,101
19705,97
19706,97
19706,95
19706,94
19706,95
19706,96
19707,107
19707,106
19707,103
19707,105
19707,105
19708,104
19708,105
19708,106
19708,104
19708,104
19709,107
19709,104
19709,104
19709,105
19709,105
19710,102
19710,103
19710,104
19710,101
19710,104
19711,107
19711,106
19711,105
