polygonid,elevation
10577,37
10577,38
10578,38
10578,39
10578,37
10578,40
10578,39
10579,40
10579,34
10579,34
10579,33
10579,40
10580,41
10580,40
10580,38
10580,42
10580,38
10581,37
10581,41
10581,41
10581,37
10581,36
10582,39
10582,37
10582,38
10582,37
10582,38
10583,43
10583,41
10583,43
10583,42
10583,42
10584,38
10584,38
10584,41
10584,40
10584,36
10585,36
10585,41
10585,39
10585,39
10585,40
10586,38
10586,40
10586,39
10586,36
10586,36
10587,40
10587,39
10587,34
10587,35
10587,37
10588,39
10588,37
10588,40
10588,39
10588,37
10589,35
10589,37
10589,40
10589,36
10589,37
10590,38
10590,36
10590,36
10590,39
10590,41
10591,40
10591,42
10591,41
10591,41
10591,41
10592,41
10592,42
10592,41
10592,43
10592,41
10593,40
10593,38
10593,41
10593,41
10593,40
10594,40
10594,43
10594,39
10594,42
10594,41
10595,41
10595,41
10595,40
10595,40
10595,40
10596,47
10596,45
10596,46
10596,48
10596,47
10597,45
10597,48
10597,47
