polygonid,elevation
20893,111
20894,72
20894,83
20894,100
20894,94
20894,83
20895,331
20895,314
20895,301
20895,320
20895,306
20896,314
20896,320
20896,327
20896,329
20896,339
20897,123
20897,141
20897,164
20897,271
20897,277
20898,286
20898,207
20898,217
20898,237
20898,260
20899,322
20899,337
20899,375
20899,360
20899,320
20900,172
20900,256
20900,261
20900,233
20900,214
20901,109
20901,161
20901,151
20901,112
20901,171
20902,100
20902,142
20902,114
20902,170
20902,152
20903,88
20903,92
20903,90
20903,73
20903,70
20904,68
20904,72
20904,63
20904,73
20904,79
20905,66
20905,70
20905,93
20905,92
20905,67
20906,58
20906,53
20906,58
20906,56
20906,64
20907,49
20907,49
20907,51
20907,40
20907,45
20908,48
20908,37
20908,40
20908,39
20908,40
20909,25
20909,34
20909,31
20909,30
20909,31
20910,33
20910,21
20910,30
20910,35
20910,31
20911,19
20911,17
20911,19
20911,20
20911,15
20912,22
20912,15
20912,17
20912,23
20912,20
20913,13
20913,14
20913,2
20913,7
