polygonid,elevation
17989,14
17989,14
17990,9
17990,16
17990,11
17990,12
17990,10
17991,13
17991,11
17991,14
17991,12
17991,11
17992,8
17992,10
17992,13
17992,15
17992,12
17993,8
17993,8
17993,4
17993,12
17993,8
17994,9
17994,10
17994,9
17994,6
17994,10
17995,8
17995,6
17995,8
17995,7
17995,7
17996,11
17996,11
17996,15
17996,13
17996,12
17997,26
17997,16
17997,16
17997,17
17997,14
17998,8
17998,12
17998,11
17998,11
17998,9
17999,17
17999,22
17999,14
17999,22
17999,20
18000,67
18000,51
18000,40
18000,59
18000,55
18001,30
18001,25
18001,14
18001,36
18001,51
18002,24
18002,30
18002,23
18002,19
18002,42
18003,20
18003,16
18003,26
18003,17
18003,17
18004,30
18004,15
18004,32
18004,22
18004,32
18005,83
18005,77
18005,79
18005,121
18005,78
18006,67
18006,86
18006,105
18006,112
18006,111
18007,62
18007,49
18007,30
18007,45
18007,54
18008,72
18008,67
18008,122
18008,64
18008,97
18009,82
18009,86
18009,91
