polygonid,elevation
16528,2
16528,1
16528,3
16528,3
16529,3
16529,2
16529,4
16529,1
16529,2
16530,5
16530,4
16530,3
16530,3
16530,3
16531,7
16531,13
16531,9
16531,11
16531,10
16532,8
16532,7
16532,20
16532,17
16532,14
16533,9
16533,11
16533,15
16533,23
16533,13
16534,9
16534,13
16534,9
16534,11
16534,10
16535,9
16535,9
16535,17
16535,9
16535,4
16536,17
16536,29
16536,22
16536,34
16536,24
16537,7
16537,20
16537,11
16537,8
16537,7
16538,50
16538,54
16538,44
16538,28
16538,36
16539,40
16539,81
16539,40
16539,74
16539,55
16540,9
16540,4
16540,9
16540,3
16540,4
16541,7
16541,11
16541,3
16541,3
16541,4
16542,10
16542,15
16542,15
16542,10
16542,13
16543,18
16543,20
16543,7
16543,8
16543,5
16544,36
16544,58
16544,54
16544,74
16544,34
16545,112
16545,104
16545,109
16545,70
16545,138
16546,166
16546,138
16546,45
16546,49
16546,72
16547,191
16547,186
16547,148
16547,157
16547,116
16548,91
