polygonid,elevation
18350,122
18350,109
18350,330
18351,105
18351,116
18351,102
18351,119
18351,104
18352,525
18352,228
18352,465
18352,523
18352,645
18353,554
18353,280
18353,358
18353,588
18353,281
18354,201
18354,149
18354,163
18354,152
18354,156
18355,402
18355,277
18355,348
18355,419
18355,515
18356,186
18356,302
18356,284
18356,178
18356,362
18357,386
18357,419
18357,358
18357,564
18357,561
18358,364
18358,228
18358,214
18358,184
18358,399
18359,326
18359,151
18359,147
18359,281
18359,165
18360,298
18360,261
18360,162
18360,267
18360,280
18361,225
18361,171
18361,281
18361,177
18361,215
18362,629
18362,442
18362,787
18362,453
18362,433
18363,424
18363,362
18363,659
18363,422
18363,437
18364,331
18364,410
18364,308
18364,263
18364,237
18365,115
18365,389
18365,278
18365,310
18365,159
18366,274
18366,296
18366,227
18366,244
18366,324
18367,109
18367,228
18367,199
18367,124
18367,254
18368,183
18368,132
18368,156
18368,160
18368,94
18369,247
18369,200
18369,125
18369,87
18369,84
18370,291
18370,241
