polygonid,elevation
2125,117
2126,114
2126,111
2126,115
2126,115
2126,117
2127,115
2127,107
2127,104
2127,105
2127,103
2128,103
2128,104
2128,108
2128,108
2128,106
2129,118
2129,117
2129,115
2129,116
2129,117
2130,116
2130,114
2130,122
2130,120
2130,116
2131,114
2131,113
2131,115
2131,111
2131,116
2132,165
2132,161
2132,159
2132,161
2132,167
2133,113
2133,147
2133,117
2133,141
2133,113
2134,119
2134,110
2134,108
2134,113
2134,108
2135,103
2135,101
2135,107
2135,116
2135,117
2136,111
2136,108
2136,110
2136,107
2136,106
2137,111
2137,109
2137,112
2137,107
2137,106
2138,111
2138,108
2138,112
2138,110
2138,108
2139,112
2139,106
2139,108
2139,109
2139,107
2140,104
2140,105
2140,107
2140,104
2140,104
2141,106
2141,109
2141,103
2141,108
2141,106
2142,98
2142,96
2142,98
2142,86
2142,85
2143,88
2143,99
2143,108
2143,89
2143,108
2144,101
2144,89
2144,107
2144,89
2144,94
2145,98
2145,96
2145,94
2145,97
