polygonid,elevation
5911,214
5911,217
5911,209
5911,212
5911,223
5912,208
5912,212
5912,202
5912,204
5912,207
5913,194
5913,192
5913,191
5913,195
5913,195
5914,188
5914,179
5914,178
5914,191
5914,194
5915,189
5915,203
5915,184
5915,200
5915,202
5916,225
5916,214
5916,205
5916,203
5916,200
5917,193
5917,212
5917,202
5917,220
5917,207
5918,219
5918,224
5918,218
5918,224
5918,227
5919,214
5919,215
5919,218
5919,218
5919,216
5920,219
5920,220
5920,223
5920,218
5920,217
5921,228
5921,224
5921,227
5921,226
5921,229
5922,225
5922,224
5922,221
5922,230
5922,224
5923,232
5923,235
5923,235
5923,221
5923,232
5924,245
5924,245
5924,246
5924,249
5924,247
5925,236
5925,232
5925,227
5925,230
5925,238
5926,244
5926,242
5926,245
5926,245
5926,238
5927,255
5927,246
5927,247
5927,240
5927,251
5928,247
5928,251
5928,244
5928,248
5928,245
5929,259
5929,258
5929,262
5929,260
5929,259
5930,249
5930,252
5930,257
5930,242
5930,250
