polygonid,elevation
19211,38
19211,37
19211,37
19211,46
19212,33
19212,32
19212,37
19212,36
19212,41
19213,38
19213,27
19213,38
19213,25
19213,22
19214,32
19214,35
19214,39
19214,30
19214,36
19215,31
19215,32
19215,33
19215,28
19215,30
19216,24
19216,28
19216,23
19216,29
19216,27
19217,21
19217,23
19217,24
19217,23
19217,27
19218,18
19218,21
19218,23
19218,18
19218,20
19219,16
19219,15
19219,10
19219,13
19219,4
19220,22
19220,20
19220,17
19220,17
19220,17
19221,21
19221,12
19221,15
19221,18
19221,14
19222,13
19222,12
19222,14
19222,12
19222,11
19223,23
19223,25
19223,25
19223,24
19223,27
19224,25
19224,24
19224,24
19224,25
19224,27
19225,31
19225,26
19225,25
19225,29
19225,29
19226,22
19226,24
19226,25
19226,26
19226,27
19227,29
19227,31
19227,30
19227,27
19227,28
19228,32
19228,27
19228,22
19228,28
19228,22
19229,27
19229,30
19229,26
19229,26
19229,27
19230,28
19230,27
19230,29
19230,35
19230,27
19231,32
