polygonid,elevation
18189,693
18190,697
18190,722
18190,709
18190,680
18190,699
18191,725
18191,718
18191,741
18191,747
18191,729
18192,718
18192,686
18192,686
18192,718
18192,725
18193,698
18193,698
18193,702
18193,702
18193,698
18194,658
18194,642
18194,641
18194,662
18194,668
18195,485
18195,482
18195,480
18195,480
18195,491
18196,479
18196,484
18196,484
18196,490
18196,495
18197,564
18197,558
18197,550
18197,549
18197,560
18198,342
18198,270
18198,253
18198,459
18198,384
18199,527
18199,493
18199,495
18199,502
18199,529
18200,237
18200,174
18200,158
18200,166
18200,210
18201,128
18201,148
18201,110
18201,148
18201,112
18202,416
18202,465
18202,437
18202,446
18202,378
18203,528
18203,532
18203,527
18203,527
18203,527
18204,493
18204,467
18204,526
18204,464
18204,480
18205,175
18205,178
18205,178
18205,177
18205,177
18206,1005
18206,1056
18206,1026
18206,989
18206,963
18207,906
18207,910
18207,910
18207,918
18207,908
18208,977
18208,975
18208,978
18208,961
18208,980
18209,996
18209,985
18209,1002
18209,983
