polygonid,elevation
16167,4
16168,16
16168,15
16168,8
16168,15
16168,16
16169,10
16169,17
16169,11
16169,11
16169,16
16170,9
16170,10
16170,9
16170,11
16170,14
16171,20
16171,11
16171,16
16171,16
16171,16
16172,19
16172,16
16172,20
16172,16
16172,16
16173,15
16173,15
16173,13
16173,18
16173,24
16174,13
16174,13
16174,17
16174,18
16174,20
16175,18
16175,16
16175,20
16175,16
16175,16
16176,24
16176,23
16176,23
16176,21
16176,22
16177,31
16177,17
16177,22
16177,27
16177,19
16178,6
16178,5
16178,1
16178,6
16178,2
16179,18
16179,21
16179,13
16179,27
16179,40
16180,93
16180,415
16180,471
16180,231
16180,594
16181,570
16181,540
16181,223
16181,229
16181,636
16182,322
16182,285
16182,402
16182,271
16182,335
16183,204
16183,178
16183,186
16183,193
16183,180
16184,178
16184,262
16184,212
16184,313
16184,318
16185,204
16185,218
16185,217
16185,221
16185,204
16186,234
16186,237
16186,231
16186,230
16186,218
16187,218
16187,272
16187,278
16187,267
