polygonid,elevation
19731,112
19732,113
19732,113
19732,110
19732,112
19732,113
19733,110
19733,110
19733,111
19733,109
19733,110
19734,105
19734,105
19734,104
19734,105
19734,106
19735,112
19735,112
19735,112
19735,106
19735,112
19736,103
19736,107
19736,107
19736,108
19736,106
19737,107
19737,106
19737,107
19737,105
19737,106
19738,106
19738,106
19738,105
19738,102
19738,105
19739,107
19739,107
19739,107
19739,105
19739,105
19740,105
19740,106
19740,107
19740,107
19740,105
19741,107
19741,107
19741,108
19741,106
19741,108
19742,109
19742,108
19742,107
19742,106
19742,109
19743,112
19743,112
19743,105
19743,108
19743,109
19744,109
19744,105
19744,103
19744,105
19744,104
19745,105
19745,105
19745,103
19745,105
19745,105
19746,103
19746,107
19746,101
19746,104
19746,104
19747,109
19747,106
19747,104
19747,105
19747,107
19748,104
19748,102
19748,103
19748,103
19748,105
19749,105
19749,104
19749,105
19749,105
19749,105
19750,102
19750,102
19750,104
19750,103
19750,105
19751,103
19751,104
19751,105
19751,104
